Каллорий сожжено,Вес,Возраст,Пол,Продолжительность,Частота сердцебиений,Индекс массы тела
496.7950935,78.71210509,56,2,43,146,23.93206161
436.2065549,89.10669233,27,1,33,118,22.71502243
328.7430989,77.97534444,60,1,33,124,20.09019203
104.5275351,60.99051768,42,1,47,106,30.56249882
456.356002,93.57637788,23,1,56,123,33.2012949
183.0805073,96.07842259,41,1,28,161,28.44850025
259.7044384,93.21155731,51,2,60,148,29.05966143
305.7963564,80.63024418,47,1,51,125,20.32827219
475.6462773,60.43993037,50,2,42,140,29.43600406
277.5152065,81.07957007,44,2,59,102,31.16997944
233.3755865,63.23851868,59,1,56,161,32.04431307
412.9835672,70.03536806,59,2,59,114,31.78903105
261.7210024,59.17882143,51,1,24,119,29.72747559
248.1474431,90.9953564,42,2,24,109,24.98332527
160.1302124,67.40229799,21,1,56,179,21.32134972
463.8339627,94.9246915,37,1,40,171,21.32228228
138.6453662,59.68784883,45,1,53,175,34.13680301
123.4365622,72.28899665,43,2,22,137,27.49186328
218.6866969,92.53107666,26,1,31,171,25.22507797
248.9448197,82.06509275,37,1,22,160,29.25586606
271.5022227,93.20338184,26,1,45,118,28.96534582
342.1363484,60.78265788,57,1,40,162,31.84889614
390.6000338,64.83104357,58,2,47,112,27.05391565
297.5506098,68.91322174,49,1,22,157,33.19295465
301.09828,88.57452544,58,1,48,126,19.09314532
273.8540031,78.65303628,49,1,33,178,21.57960853
441.5993911,66.39177617,47,1,28,105,23.96816418
249.9648609,51.08175774,24,2,30,114,27.21387286
427.5970686,96.55437324,34,2,34,118,23.825378
199.8486339,89.49429548,21,1,26,177,19.87165907
208.2976469,82.9243293,60,1,54,101,22.50919131
496.5307403,55.73707261,55,2,33,113,33.90195831
173.1337536,54.60708398,52,2,30,101,18.76004455
351.436715,75.29036616,32,2,59,147,29.72094994
444.539486,94.47192841,49,1,47,141,26.41724702
485.5292029,47.53686479,59,2,22,148,26.92160258
229.3349966,69.02468347,41,2,38,147,28.42559737
415.8832712,76.77279901,47,1,42,156,21.42444027
307.8165088,50.60231002,41,2,23,139,25.24123047
443.9359189,91.74121877,38,1,31,152,29.40020837
291.7868938,64.71027401,45,2,41,135,25.39183359
394.3712058,59.40174084,31,2,45,108,29.07602693
270.9413785,74.58110061,22,1,57,117,31.18376012
280.462558,59.65742298,24,1,54,163,32.26357281
461.165023,75.14177505,51,1,38,133,23.07423898
366.6164127,95.63439447,32,2,56,103,23.67799706
258.5768409,58.11314437,31,2,21,123,28.68187496
358.9394395,99.93382914,49,1,58,137,29.94743003
338.9693345,76.76334112,33,1,56,123,24.20344732
134.6387889,51.80567046,53,1,40,110,24.40163175
418.9604363,58.30742847,52,2,49,122,30.85516667
196.2587191,51.41301861,33,2,27,152,34.32560496
156.5221355,49.16857796,39,2,55,139,30.32574042
313.1700696,82.55854303,34,1,60,108,26.87459091
485.1610645,63.80815805,35,1,58,174,28.45025381
227.1652651,55.2505794,59,1,37,162,34.09751447
413.1440996,59.23468497,20,2,47,125,22.84530899
487.4544519,77.41609269,47,2,20,153,28.65811266
197.7266191,97.93469801,35,2,37,176,23.36592666
406.2170982,57.61978984,23,1,38,103,30.75447334
396.2769424,60.81148796,19,2,58,115,31.52676839
275.3862652,58.61658778,47,1,55,137,20.73061052
194.0064618,59.8595706,25,1,22,169,24.31361876
160.2910292,77.89938834,60,1,35,128,31.07434388
406.7678732,83.16686811,53,2,46,166,24.48897045
392.5873554,74.95869381,54,2,44,120,24.8002778
479.347641,87.58059632,21,1,38,135,24.59769782
348.1014776,103.1251866,44,2,56,161,31.85008339
222.3616463,81.3495156,27,2,27,137,32.57814328
155.2710119,67.59708022,27,1,38,163,28.82736894
473.7248772,70.72356107,34,1,47,123,20.60079174
457.6141243,73.37305165,48,2,58,146,30.03688392
445.6552717,83.16252691,41,2,34,132,26.58757489
242.3973997,76.11807478,45,2,42,141,23.34693033
179.5913281,57.03715678,53,1,49,164,23.16953046
208.1112056,63.46724398,29,1,31,144,34.97276023
461.2211577,72.15697427,55,1,30,114,18.87226503
388.0816449,60.45699878,41,2,33,169,21.02211253
120.0435369,103.7238436,21,2,34,135,28.37680018
467.3351155,70.96404584,59,1,28,116,18.79286478
220.7655037,70.05263741,40,1,58,115,20.52099181
456.3488269,90.46416921,33,2,45,134,18.70207884
277.9297144,64.39466108,29,2,35,176,22.38000654
136.1870591,69.35746447,24,1,41,165,27.32063719
285.9950891,97.45869922,55,1,59,103,26.36185802
337.9455217,82.92973765,52,2,47,116,25.44047458
302.1526105,92.8157527,49,2,54,112,23.27000728
176.6063354,61.43728631,50,2,34,157,26.75234097
435.4859438,85.62956273,24,2,57,156,29.49077285
275.7359378,100.4845428,34,2,20,166,24.93618775
295.7742984,88.83333141,29,2,54,134,25.57566234
488.2116763,74.3432301,58,2,43,141,31.43703046
294.684948,83.37634502,27,1,27,117,30.42448159
430.4799263,93.8914167,22,1,33,159,32.44479176
417.2725346,52.99399844,59,1,54,134,32.25522548
155.5391732,78.34907155,46,1,56,169,33.18506302
357.0550679,68.65445943,35,1,26,176,26.23387658
330.039779,65.14440439,46,1,55,108,19.55505774
481.4752927,63.70336616,38,2,33,141,19.07881536
165.4901266,54.69765656,42,1,48,128,20.4665765
429.9462911,86.52017689,28,1,37,172,24.82121505
149.6297614,51.87572112,44,1,57,103,27.80830381
490.6705774,82.68141062,25,2,42,169,23.47191846
343.1199338,92.63005671,58,2,30,104,27.32177516
196.6262674,59.99614427,48,2,49,149,28.19720363
386.4257478,57.70635026,43,1,51,152,25.33657102
152.2425792,49.23964171,50,1,56,159,21.30093101
368.3674191,75.85294182,59,2,36,180,19.16528853
476.9980336,97.34699446,43,1,32,176,21.48724118
209.3801683,69.68981808,21,2,39,148,34.30913696
312.2388838,98.31631903,24,2,31,148,24.69221723
367.6615904,68.74948287,46,1,28,157,32.86538205
401.4889825,89.79024452,35,1,22,148,19.80265866
346.4060753,93.85553383,40,1,53,148,32.18785006
442.4770175,49.63693073,28,1,45,164,27.48136691
216.8162508,54.49460447,53,2,56,133,27.50295765
296.0790753,98.80521136,51,2,28,157,23.00127375
309.285072,73.76746585,34,2,53,152,30.88258929
494.4202607,59.54066004,56,2,47,172,30.31696522
393.9742021,74.88559887,57,1,48,153,22.43710926
198.9756699,98.76421118,52,2,24,152,20.18412419
156.8540686,72.00716449,54,1,52,168,20.26967629
368.9004735,94.63403031,58,2,42,159,18.81878869
182.2605262,70.24774059,21,1,29,165,24.08824971
446.9897784,76.03214605,39,1,44,111,30.64594763
366.2249759,58.55834986,29,1,29,107,27.53919389
345.1738141,88.4861596,20,2,32,153,32.42341889
340.303388,92.34470222,34,2,33,102,19.57154584
106.4433503,92.78912961,31,1,33,101,19.59853005
479.4611205,52.55993296,27,2,26,144,28.01483451
108.6442605,53.17780791,36,2,50,153,33.39044828
268.6979237,95.76289949,60,1,36,108,26.96212297
215.0907995,89.72407471,29,1,60,112,32.0156605
354.0319982,91.54353561,18,1,20,157,32.23806154
451.5578498,61.04424813,60,1,52,120,32.68831345
397.469511,99.98317932,41,1,42,177,22.95522568
373.3599113,80.67761405,20,1,55,118,18.95587774
296.7307886,59.43167831,43,1,23,169,31.36519288
331.1035708,67.23701657,33,1,47,160,31.06106456
489.5289243,81.97282995,25,2,46,104,23.2930999
299.9417953,100.3705747,20,2,25,170,27.54839982
453.2201934,58.62123405,23,1,56,156,20.15809764
494.8621471,54.01084813,51,1,33,148,32.10794044
119.8779034,95.33446802,43,1,33,103,22.67102612
369.2815314,74.6552583,58,2,21,146,34.64946984
393.1365623,93.03505595,48,2,47,170,19.37754285
448.5944132,88.44284316,53,1,29,107,21.46258435
457.7535505,70.64012391,41,1,26,148,30.23537606
273.0366021,92.50890193,24,1,34,169,30.14694731
102.8454435,65.2296254,42,2,53,114,31.10100223
102.6676832,67.66234689,26,2,60,113,33.8115174
132.4905861,93.62609056,53,2,36,180,28.87033593
475.0789018,75.75508537,60,1,44,152,20.56011918
218.4345121,74.57705139,60,1,39,180,31.11449852
433.9225755,61.31553807,34,2,36,135,34.98744425
350.4933108,86.57163196,42,2,37,152,29.538504
386.643238,52.61600037,56,1,53,119,29.56794382
377.6529715,53.58449352,54,1,44,133,22.06641402
456.7539929,96.23092127,53,1,45,112,21.59148795
312.188039,88.62842994,59,2,41,133,20.23773466
401.876739,74.19205497,58,2,26,101,28.19654529
389.1195405,81.39483005,50,1,20,123,29.99163349
334.9984846,55.53320388,50,2,46,133,29.96853507
323.4321065,66.00312364,41,2,36,138,25.99708521
446.3133391,82.08775935,40,2,39,126,27.19598862
232.9297726,79.43575161,21,1,49,113,32.3987804
167.2888192,50.52992915,50,2,48,129,33.22451579
219.8190816,62.77143202,50,1,30,172,31.24801939
299.8234759,72.13635567,49,2,20,173,22.85539823
301.410042,95.49149075,39,1,36,151,19.41526378
148.2437634,93.48011484,48,2,59,163,34.37236659
343.9640531,92.98392164,50,2,51,166,25.45468937
221.4891477,56.52439319,36,1,24,103,32.48561206
162.3562277,61.73869085,35,1,41,148,25.81949335
189.9550455,69.00590071,58,2,56,138,31.71565407
313.720441,63.09485127,49,2,44,131,33.44503232
432.9879844,89.54318998,27,1,37,174,19.03086107
113.4311512,56.66523359,40,1,41,173,20.26165608
224.5541446,84.6790704,53,1,21,177,28.60088254
260.3474969,103.3150954,24,2,39,120,21.87222916
490.5096969,55.15345869,55,1,37,106,33.96743971
113.4890864,50.43251386,58,2,22,152,24.83908997
238.7047849,75.87907128,23,2,22,171,32.891829
116.9130543,83.25939773,59,2,30,139,25.98806191
494.2712336,60.87131918,49,1,31,177,20.87178697
405.6150029,95.17890279,43,2,48,158,25.60047584
415.7631086,95.20542494,57,1,24,124,27.88839318
443.1748657,90.08988146,46,1,27,119,25.10624268
246.4314737,81.94778477,48,2,60,179,31.41234919
245.2748082,65.68642841,30,2,38,151,34.03793883
124.3632992,55.76224414,38,1,38,107,18.50094138
328.5830945,84.88540708,53,2,58,106,25.01940852
283.4187201,60.3909087,42,1,25,118,31.5665321
259.6367696,65.81389835,26,1,28,114,24.6667539
342.8877113,52.11519061,44,2,35,160,26.02754999
472.427866,56.50600707,53,1,21,159,28.45891073
243.8344686,66.9672305,60,2,23,105,24.80543343
123.631147,87.70271858,49,2,26,119,32.45967169
473.6423932,81.16764878,26,1,21,128,23.74767541
435.3131376,67.58421809,37,2,45,163,18.63776193
390.4958228,53.65991445,57,1,26,141,20.13704153
498.0578514,79.16918802,34,1,48,121,18.9255964
443.6820677,89.73343541,52,2,45,163,31.89347249
404.2296632,95.76955949,36,1,40,154,34.9957331
160.9989652,49.98519215,45,2,38,109,21.26684443
405.8400528,49.62522941,20,2,28,180,23.97574471
236.6634862,70.60146836,32,2,24,134,33.45693767
305.7134946,51.85128667,50,1,32,143,23.28183023
158.6061856,64.82173167,21,1,29,163,30.305596
183.265881,99.36416549,56,1,55,105,25.56217045
396.1938119,86.60823319,41,2,35,105,33.66220852
195.1433728,94.00996241,34,1,55,111,29.60302439
264.4952955,61.10081625,59,1,57,106,28.46731435
384.2900691,80.35438797,21,2,33,172,22.52752152
434.4348526,68.45425956,43,2,58,144,32.94050558
338.4604877,54.7720467,49,1,31,152,28.26467044
465.5977867,77.67140395,43,2,50,167,32.26424453
106.5164492,61.89333702,54,2,24,134,29.56891414
342.7167344,74.82449979,21,1,52,129,22.09681246
132.2370805,66.40925037,58,1,52,161,31.25068304
153.1517219,67.46479368,19,2,54,134,28.56160943
436.9822546,61.99247124,34,2,42,156,27.47628878
139.3461872,65.79004498,60,2,31,146,23.41069288
298.4747285,87.58412027,20,2,51,174,23.88840633
141.7876269,56.12956879,28,2,37,118,34.02149817
421.2605123,60.45569574,56,1,41,148,23.79302913
426.9735908,64.88928279,39,1,53,103,30.39390712
126.8243443,81.23770249,42,1,25,151,27.5708638
390.0771505,79.58351931,22,2,59,148,22.99735452
223.7913115,51.23731331,55,1,23,154,28.46775077
262.7924783,71.98353713,59,1,29,149,27.35297515
339.2596803,52.95404225,46,2,42,144,23.95051288
198.3333177,60.05109754,36,1,22,167,32.8079599
122.175859,46.44185815,54,1,34,154,24.88914628
339.6366481,81.24148404,56,2,36,150,20.41007613
481.3547785,64.17820926,44,2,31,101,25.81872193
204.3039008,78.14254078,37,1,23,146,27.53325034
224.3922235,67.36546662,54,2,41,141,32.08336714
339.3398319,97.61378945,30,1,28,125,33.11518632
433.213999,77.84296928,29,1,40,178,27.69314099
147.9409531,52.8862411,50,1,44,148,28.26394145
288.3752684,54.98218052,54,2,31,125,21.69882999
169.1729085,56.26756049,37,2,21,106,31.24716183
288.3727125,64.31887139,43,2,38,171,23.72247273
104.7105399,79.0760502,37,1,60,153,21.50685245
272.924756,79.24870786,46,1,56,160,24.76881755
207.9720971,68.72388554,43,2,36,148,19.28582854
381.0539419,73.83757924,42,2,37,103,31.81334693
145.4272497,84.43620203,56,1,44,180,23.23960485
109.3417457,81.23059115,25,2,43,164,32.36210287
314.5997773,56.34399315,20,1,44,158,27.3028577
439.1071332,77.80566017,57,2,52,162,24.5978231
327.7625568,64.13877185,32,1,28,111,33.84127048
298.6637251,80.8568611,43,1,35,104,30.66146154
264.6853643,77.446007,51,1,35,179,30.72338948
146.0460356,56.95166478,34,2,37,115,26.67337137
277.8503669,95.61246176,23,2,50,149,23.45554184
393.4616476,54.48572091,23,2,43,106,30.01028956
168.81148,74.2264794,23,2,38,106,28.12996708
166.4929856,53.82180137,56,2,30,129,27.96635347
458.4827377,66.28899531,21,1,26,176,25.72309284
167.8359708,91.75873998,58,1,37,169,27.82106428
300.926652,94.00071902,18,2,25,149,29.24147397
305.1315214,57.36874343,51,1,29,172,31.37961312
338.6593868,69.0894311,45,1,58,147,18.69076776
313.3578849,97.51194468,38,1,54,112,23.60857205
435.904466,94.40152667,26,1,32,108,20.03461446
198.8614153,79.13544545,53,2,29,117,20.07067471
407.0392255,101.3820027,26,2,52,115,22.86544402
161.2751282,64.53209747,50,1,36,157,29.66423868
133.3609136,47.0671459,33,1,43,144,26.57907281
443.8741518,74.72667573,45,2,46,120,21.57900024
104.4865029,50.5551279,53,2,45,180,19.63223641
331.6546889,82.33238071,22,2,53,137,19.8546931
350.0819478,87.06511555,56,1,50,113,28.56924944
497.1074685,78.48968963,20,1,31,172,23.82732512
246.116311,80.03669616,18,2,28,123,28.66554373
205.5428236,77.71283694,39,1,48,139,23.41278353
107.7727187,77.55186863,36,2,24,105,24.78360664
356.3657632,77.92576769,31,1,51,122,25.07170508
279.7525876,91.28102828,31,1,37,117,23.03983643
352.9912474,76.12905942,48,2,36,125,23.37627653
440.6746367,67.08841357,41,1,26,102,27.19801817
358.9232923,85.17044067,60,2,56,168,30.08538859
315.1098437,74.39215193,32,2,57,170,24.35634271
223.9818966,91.76199621,53,1,47,175,32.80446577
212.808226,49.47102489,24,1,25,113,27.604746
250.6913712,81.0694189,28,1,30,105,33.74063578
305.8887684,54.28414685,41,1,45,161,31.30434764
349.6416414,80.58455146,45,1,31,102,29.50461936
298.7697469,90.30128201,46,1,35,138,31.67715278
289.2051718,95.04744714,27,1,26,109,29.39456559
398.0513164,100.0032314,60,1,53,136,20.97717994
270.1047476,98.33326839,47,1,49,139,28.8590214
291.5200879,49.2653927,28,2,45,110,24.67906223
155.9238308,84.50160501,24,1,39,100,24.08121928
136.7732452,77.19376971,39,1,31,151,20.67500861
155.9653185,67.98162413,23,2,51,111,21.88807946
156.0659293,96.97753976,23,1,55,172,32.01457003
341.4907645,65.91967979,50,1,25,172,32.30775308
126.0064904,78.17846431,24,2,52,105,24.55559542
487.7179556,52.86331053,18,1,44,129,24.54716699
265.9936322,84.75635961,47,2,43,158,29.84020943
260.4144157,98.63059584,37,2,42,122,24.72264154
266.086394,66.09054453,60,2,46,148,29.98782345
361.8118776,73.45525134,47,1,49,144,19.98226881
134.7168267,86.69748746,20,2,26,141,25.30945571
282.2510047,95.17099128,32,1,22,178,20.2870286
267.586877,98.67068777,57,2,39,131,25.51307022
240.9749707,59.87686013,51,1,23,156,32.39230564
499.0092086,89.66203019,42,1,55,122,22.84430194
260.1289784,50.52448332,31,1,36,171,19.6942162
260.1806305,83.164439,19,2,28,129,34.5236267
319.0068672,86.26539429,34,2,21,105,29.09217471
477.7139892,63.9809101,38,2,54,148,33.29241066
418.167066,93.20738479,59,2,46,116,31.88781879
139.4602474,93.66556515,20,2,29,174,19.19470182
391.3887273,88.89183828,38,1,38,106,21.94038178
380.787887,64.03490767,29,2,43,143,24.2766863
402.1127623,83.33134961,51,2,37,150,27.57794997
329.0753192,95.96402561,26,1,58,155,32.47662133
256.274608,64.81364821,23,1,39,167,34.48649265
185.4503509,66.68676212,25,1,51,161,34.12409786
217.1481696,94.94767338,24,1,42,162,26.05305642
372.8505784,89.49929066,44,1,56,171,21.73269185
186.7721477,65.42648061,47,2,23,102,22.66333299
372.3081067,88.04480068,40,2,47,125,23.67226821
343.4785538,78.87334081,32,1,25,158,34.65662579
330.5417311,69.36847802,53,2,45,139,24.09517182
465.258229,67.12343179,25,1,56,147,25.96004497
472.4686178,68.52139985,54,2,56,172,24.3185592
323.1310121,81.4576435,47,2,23,117,19.29812338
180.7807528,96.58474891,25,2,28,146,29.63543861
135.3739579,61.97982817,41,1,54,142,32.82067973
100.8171249,63.92828245,42,2,21,143,32.74827401
462.8386827,78.09651507,18,2,46,162,30.35701358
256.7752865,89.29376979,37,2,55,158,29.27546675
404.8349139,69.66447041,22,1,31,170,32.39047151
165.2359521,91.09344431,59,2,42,114,29.76829049
173.1615547,90.22574327,26,1,35,151,33.66545526
403.7873481,62.59713219,57,1,47,105,32.96886577
465.9585907,54.06357463,59,1,44,126,30.83844444
324.3945641,71.90327768,39,2,26,155,33.36018822
443.7914416,97.70031136,50,2,22,122,31.99305347
301.740186,80.78738482,50,1,38,166,33.65889847
237.2091041,83.1828616,38,1,27,101,34.89795432
201.105826,78.9208087,20,2,24,166,28.96913875
246.6226109,90.70745531,42,2,45,126,22.41373983
458.1424681,56.95082171,21,2,22,175,19.43511788
102.0398982,53.22416226,26,1,42,167,23.53711603
423.9541624,85.76374546,59,1,32,121,28.67462472
315.7532393,75.43835211,31,1,59,112,33.22947375
289.8018695,93.80739843,33,1,27,166,30.95497762
410.9064588,78.78408718,22,2,25,155,29.39905426
126.1210925,63.96263926,56,2,56,130,32.73105349
286.6909708,91.7248578,21,2,20,148,30.26908789
465.961073,92.95628773,43,2,45,171,20.66410127
309.0129545,67.88341227,58,2,37,145,34.64665707
390.3935847,89.6707948,54,1,33,138,21.742272
342.548678,88.90573187,41,1,44,150,29.76625029
106.4132817,55.0495087,43,2,35,174,33.61568704
238.7262061,61.78594622,37,1,20,123,32.10949788
491.9093239,97.08327035,26,2,51,176,24.26604693
433.6209401,83.90886446,26,2,37,120,26.65782841
216.3115831,80.90884399,31,1,24,100,22.45355922
440.386177,72.33797313,27,1,31,119,31.47072205
198.2423623,83.0079285,45,1,34,154,34.31918048
299.9412377,85.55423418,58,2,53,109,20.71082185
444.5400257,61.67668212,55,1,25,102,34.74141081
434.2419322,75.57405369,45,2,46,148,18.99583703
135.4414264,58.22036872,25,1,32,139,19.95537691
273.2186518,73.78167287,26,1,21,103,20.50023759
496.3403955,53.93676375,36,1,60,165,24.7725106
179.8074075,92.45879115,31,2,60,175,27.62368258
104.7045272,88.39375329,49,2,28,125,27.09726352
433.39958,85.68601425,51,1,54,104,28.14739605
269.4295034,92.95584495,47,2,22,130,20.80071334
164.6719231,62.22239164,44,2,54,132,23.79742624
239.9908334,88.78364649,56,1,33,137,19.76457494
325.2010868,95.62595446,50,2,25,114,34.85108739
142.9809507,78.49070499,24,2,38,101,27.06241794
310.4636727,49.80409618,23,2,25,180,19.30402556
395.432049,53.26396061,25,1,43,153,32.59710908
332.9229849,59.81304637,30,2,22,111,20.30553369
431.8649125,68.14123038,29,2,28,107,30.57013221
375.897929,53.10750732,21,2,55,175,26.37759624
190.2642051,100.2106216,19,1,35,104,27.5353001
234.815832,93.12630188,55,2,43,100,30.31221526
223.4818253,83.54721749,22,1,45,137,34.43601991
334.2387586,73.76155933,54,2,53,163,21.24333868
233.7292846,50.01673436,25,2,49,119,32.05226451
299.1610069,64.19387383,49,1,35,153,22.38219937
166.4654607,64.69902765,45,1,34,111,23.9905051
188.8214197,66.62741951,38,2,44,106,29.44398269
321.4566737,66.08157135,18,2,46,132,34.93172275
383.1420432,57.8542389,19,1,26,149,25.90858756
342.1483533,69.73198539,35,2,30,171,33.58393821
179.3767193,61.63224609,20,2,29,111,27.64515999
102.1511164,74.74104573,41,2,45,128,22.45928059
384.8479959,79.53970942,30,1,42,152,33.73622398
492.8911564,78.14203924,49,2,43,164,30.87189633
136.2369864,75.84323765,45,1,38,117,29.18005856
484.3642921,66.03618538,19,2,51,134,33.79835393
289.2142595,91.94554635,52,1,39,171,18.58323081
